"gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","contrast"
"CXCL16","T cell-CD8-Naive",-1.36190151765573,9.78249189066478,11.457415125645,0.0269890771258409,0.33871143375962,1,"group_idcSLE-group_idcHD"
"GPR56","T cell-CD8-Naive",0.348198972347798,9.72801924146453,3.10279000922264,0.38016809497481,0.716876555886518,1,"group_idcSLE-group_idcHD"
"RAB32","T cell-CD8-Naive",-0.675507270020538,9.7291166443879,7.53835022586124,0.130939199147975,0.563435509006328,1,"group_idcSLE-group_idcHD"
"C1orf56","T cell-CD8-Naive",0.102904628295513,10.8233716163965,0.0661212170152018,0.797590486451105,0.934470701947664,1,"group_idcSLE-group_idcHD"
"MIR24-2","T cell-CD8-Naive",-0.587842767491572,10.1341171306489,1.38126420731095,0.242633367344869,0.689001219393598,1,"group_idcSLE-group_idcHD"
"OASL","T cell-CD8-Naive",0.883226925999992,9.76651365889893,5.83602857413109,0.128504302378599,0.563435509006328,1,"group_idcSLE-group_idcHD"
"GNG7","T cell-CD8-Naive",-0.728537077537505,9.84204476256398,1.97317028080604,0.290854058935188,0.716876555886518,1,"group_idcSLE-group_idcHD"
"P2RX5","T cell-CD8-Naive",1.04212114029634,9.86629538846179,3.19032911729882,0.141308026241694,0.590168815480017,1,"group_idcSLE-group_idcHD"
"LGALS3BP","T cell-CD8-Naive",0.947803676132985,10.3874936264334,3.34595734378323,0.0703038601348453,0.494215254413269,1,"group_idcSLE-group_idcHD"
"ZEB2","T cell-CD8-Naive",-1.18309890926651,9.75179235970562,11.6091544877624,0.0326759683814178,0.33871143375962,1,"group_idcSLE-group_idcHD"
"NUP214","T cell-CD8-Naive",-1.4103104774694,9.93923610063413,7.0023274349213,0.0132628074344632,0.254502521039699,1,"group_idcSLE-group_idcHD"
"JUNB","T cell-CD8-Naive",-0.52713491648541,15.1218806349025,4.26480310962269,0.0414563623132312,0.408805795033252,1,"group_idcSLE-group_idcHD"
"GCA","T cell-CD8-Naive",-0.0453062627266343,10.1215685883987,0.00350553944378299,0.952903082294928,0.981601454704707,1,"group_idcSLE-group_idcHD"
"CX3CR1","T cell-CD8-Naive",0.374102482772349,9.73603898611171,2.66669507368573,0.380168296356971,0.716876555886518,1,"group_idcSLE-group_idcHD"
"LMAN1","T cell-CD8-Naive",0.10023819952403,10.2218392464,0.0354793461061106,0.850970539530902,0.959030290582446,1,"group_idcSLE-group_idcHD"
"ACTG1","T cell-CD8-Naive",-0.734913194092629,13.4276309459935,9.85962664667897,0.00221270499373619,0.135446056998026,1,"group_idcSLE-group_idcHD"
"CTA-250D10.23","T cell-CD8-Naive",0.645768529069298,9.74808496517412,4.7477987665045,0.214570255579943,0.646590636059546,1,"group_idcSLE-group_idcHD"
"TNFAIP2","T cell-CD8-Naive",-0.667599343508627,9.72823402802588,7.64217615350525,0.13093919449584,0.563435509006328,1,"group_idcSLE-group_idcHD"
"OTUD1","T cell-CD8-Naive",0.445510732337693,9.85274086237383,0.67956858051658,0.517383896405236,0.816316826027614,1,"group_idcSLE-group_idcHD"
"AQP3","T cell-CD8-Naive",0.0458944980038096,10.3295589310484,0.0098085035551777,0.921303367473771,0.981601454704707,1,"group_idcSLE-group_idcHD"
"MPP1","T cell-CD8-Naive",-0.432600367360133,9.90902602578875,0.619965760449346,0.480729439902439,0.777498490857602,1,"group_idcSLE-group_idcHD"
"HIST1H4C","T cell-CD8-Naive",-1.25816414876557,10.7919763385056,12.229065044148,0.000699340154717642,0.0845646918190597,1,"group_idcSLE-group_idcHD"
"H1F0","T cell-CD8-Naive",-0.395817531096642,9.83075652343105,0.617004087244469,0.546313959825319,0.835639145021729,1,"group_idcSLE-group_idcHD"
"CAMK1","T cell-CD8-Naive",1.26307156170303,9.79777854452771,8.01053464434754,0.0497221600650015,0.430521153201439,1,"group_idcSLE-group_idcHD"
"GADD45B","T cell-CD8-Naive",-0.11569475254268,11.3684868926625,0.105771284299192,0.745679715531899,0.914834507669386,1,"group_idcSLE-group_idcHD"
"CLEC4A","T cell-CD8-Naive",0.636615850955914,9.7455859143753,4.91025308304416,0.214570248176011,0.646590636059546,1,"group_idcSLE-group_idcHD"
"BCL11A","T cell-CD8-Naive",0.368525938708024,9.73380902204218,2.80629362795459,0.380168186685775,0.716876555886518,1,"group_idcSLE-group_idcHD"
"RP11-1399P15.1","T cell-CD8-Naive",0.632857779777599,9.74470370897748,4.96524564245276,0.214570246310702,0.646590636059546,1,"group_idcSLE-group_idcHD"
"STAG3","T cell-CD8-Naive",1.17233241344985,9.9596294796398,3.85791226260291,0.069775156970363,0.494215254413269,1,"group_idcSLE-group_idcHD"
"SLC40A1","T cell-CD8-Naive",-0.484891475242683,9.7835630245797,1.26237634125241,0.455135114044707,0.771451491495839,1,"group_idcSLE-group_idcHD"
"MYC","T cell-CD8-Naive",-0.366673228181032,10.8315184362421,0.779669960943114,0.379326998303389,0.716876555886518,1,"group_idcSLE-group_idcHD"
"RP5-1073O3.7","T cell-CD8-Naive",0.0309851702000498,10.2630098794987,0.00559833890252729,0.940503451300283,0.981601454704707,1,"group_idcSLE-group_idcHD"
"ZNF331","T cell-CD8-Naive",-0.977718561255816,11.619576379957,9.13489789412352,0.00317409699712919,0.136193043899424,1,"group_idcSLE-group_idcHD"
"NCR3","T cell-CD8-Naive",-0.0192612064789873,10.032719189392,0.000754941646228395,0.988579990993111,0.995591197989407,1,"group_idcSLE-group_idcHD"
"QPCT","T cell-CD8-Naive",0.357396157083946,9.73027843817348,2.99203271017657,0.380168117544978,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CPPED1","T cell-CD8-Naive",0.210800191639105,9.78050528449548,0.225838174476346,0.760214540737825,0.914834507669386,1,"group_idcSLE-group_idcHD"
"CD86","T cell-CD8-Naive",0.664555459834881,9.75404017728303,4.35916509503593,0.214570284098456,0.646590636059546,1,"group_idcSLE-group_idcHD"
"CREG1","T cell-CD8-Naive",-0.687407206887008,9.8708732801844,1.8356403303352,0.237633181919078,0.680089333993312,1,"group_idcSLE-group_idcHD"
"IFITM2","T cell-CD8-Naive",0.252896918809346,12.1258850249262,0.842695127905743,0.360801620347382,0.716876555886518,1,"group_idcSLE-group_idcHD"
"BID","T cell-CD8-Naive",0.237057755227534,10.0968120163694,0.181180033212487,0.671261572007689,0.882584659491592,1,"group_idcSLE-group_idcHD"
"SCIMP","T cell-CD8-Naive",-0.054176658848209,9.76976449471268,0.00946373165353022,0.959480828327793,0.981601454704707,1,"group_idcSLE-group_idcHD"
"TNFRSF1B","T cell-CD8-Naive",-0.651317015588652,9.94598677344971,1.53619431233015,0.236222728906763,0.679020799691504,1,"group_idcSLE-group_idcHD"
"YWHAH","T cell-CD8-Naive",-0.560523456293794,10.0712113646507,1.15366473962197,0.31866541302501,0.716876555886518,1,"group_idcSLE-group_idcHD"
"PTMS","T cell-CD8-Naive",-0.841597498048479,9.79642776687401,3.59475839794042,0.198383391098707,0.646590636059546,1,"group_idcSLE-group_idcHD"
"HIST1H1C","T cell-CD8-Naive",1.03155347967448,10.0067362207411,2.92459064439256,0.0902921405976488,0.54328321885026,1,"group_idcSLE-group_idcHD"
"CD27","T cell-CD8-Naive",-0.319631934853543,11.8262297368097,1.37002123356423,0.244546911672094,0.689001219393598,1,"group_idcSLE-group_idcHD"
"MIR4435-1HG","T cell-CD8-Naive",0.362742330251607,9.73184448932652,2.91256563075111,0.380168140682182,0.716876555886518,1,"group_idcSLE-group_idcHD"
"MATK","T cell-CD8-Naive",0.0743254302076217,10.0745163860506,0.0232565147572091,0.879094408075257,0.976592821742242,1,"group_idcSLE-group_idcHD"
"PRSS23","T cell-CD8-Naive",0.363817334043336,9.73218654097491,2.89471417100894,0.380168146995469,0.716876555886518,1,"group_idcSLE-group_idcHD"
"SSR3","T cell-CD8-Naive",-0.340861803766084,10.4557764722675,0.575817311929687,0.449713666695973,0.771451491495839,1,"group_idcSLE-group_idcHD"
"CALM2","T cell-CD8-Naive",-0.456367666698792,11.7308687366102,2.55447616039465,0.113088350285447,0.563435509006328,1,"group_idcSLE-group_idcHD"
"RNF144B","T cell-CD8-Naive",0.240233367764314,9.78936428368531,0.229579538197099,0.760214590880194,0.914834507669386,1,"group_idcSLE-group_idcHD"
"NLRP3","T cell-CD8-Naive",-0.339812331997867,9.75088520799772,0.898641787218869,0.597412682608528,0.838266863706435,1,"group_idcSLE-group_idcHD"
"PHLDA1","T cell-CD8-Naive",-0.0403650371438247,9.76024109302803,0.00879486279951232,0.95948077464238,0.981601454704707,1,"group_idcSLE-group_idcHD"
"SH3BGRL3","T cell-CD8-Naive",-0.202714678267815,12.8352138773928,0.790044677030545,0.376186631970703,0.716876555886518,1,"group_idcSLE-group_idcHD"
"ASGR1","T cell-CD8-Naive",0.35204566597973,9.72890550448313,3.05968058436276,0.38016810271558,0.716876555886518,1,"group_idcSLE-group_idcHD"
"NUDT16","T cell-CD8-Naive",0.706240684777968,9.81786736053108,2.05961118120981,0.281323822765369,0.716876555886518,1,"group_idcSLE-group_idcHD"
"FABP5","T cell-CD8-Naive",0.12562918993946,10.093975392374,0.0559839262073701,0.813436436877857,0.944469772566226,1,"group_idcSLE-group_idcHD"
"PTPRE","T cell-CD8-Naive",0.171372788311405,9.89660375388633,0.10422103555066,0.747485420986393,0.914834507669386,1,"group_idcSLE-group_idcHD"
"MT1X","T cell-CD8-Naive",-0.0924854963287122,10.7068745884343,0.0499339659692101,0.823626991901411,0.950060787082541,1,"group_idcSLE-group_idcHD"
"WDR74","T cell-CD8-Naive",-0.626384755548918,10.4940501659707,2.07585398052876,0.152721523154,0.623174031260575,1,"group_idcSLE-group_idcHD"
"S1PR5","T cell-CD8-Naive",0.348198972347798,9.72801924146453,3.10279000922264,0.38016809497481,0.716876555886518,1,"group_idcSLE-group_idcHD"
"FBP1","T cell-CD8-Naive",-0.693812651362656,9.83543063279383,2.03411427344396,0.290854057323827,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CYBA","T cell-CD8-Naive",0.243554034544752,12.4543456370402,1.02658257606225,0.313369988143862,0.716876555886518,1,"group_idcSLE-group_idcHD"
"MANF","T cell-CD8-Naive",-0.015189990488536,10.3743235765879,0.00113528287330812,0.985675266606775,0.995489956316942,1,"group_idcSLE-group_idcHD"
"NINJ1","T cell-CD8-Naive",-0.486285882451268,10.323420362219,0.896360492526909,0.34600625362287,0.716876555886518,1,"group_idcSLE-group_idcHD"
"SPCS3","T cell-CD8-Naive",-0.100841507341793,10.1921144016781,0.0401118769666377,0.866188584540633,0.966971533056367,1,"group_idcSLE-group_idcHD"
"SEL1L3","T cell-CD8-Naive",0.630376501853414,9.81780469537556,1.3127421708515,0.394373105429314,0.716876555886518,1,"group_idcSLE-group_idcHD"
"LIMS1","T cell-CD8-Naive",-0.0935045219962413,9.90152366941164,0.0235192890130772,0.919065951196852,0.981601454704707,1,"group_idcSLE-group_idcHD"
"ENTPD1","T cell-CD8-Naive",-0.461488560291716,9.77241687846958,1.30296605701625,0.455135117077461,0.771451491495839,1,"group_idcSLE-group_idcHD"
"MT-CO1","T cell-CD8-Naive",-0.622465652939636,15.6339251806458,6.78555123498886,0.0105686109570514,0.250123792650216,1,"group_idcSLE-group_idcHD"
"ZNF385A","T cell-CD8-Naive",0.365748417692509,9.73282645540901,2.86067026487552,0.380168160458897,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CASP1","T cell-CD8-Naive",0.363957434054477,10.3170762424293,0.498377073350938,0.481830050672317,0.777498490857602,1,"group_idcSLE-group_idcHD"
"BST1","T cell-CD8-Naive",0.374102482772349,9.73603898611171,2.66669507368573,0.380168296356971,0.716876555886518,1,"group_idcSLE-group_idcHD"
"LYL1","T cell-CD8-Naive",-0.320177960182182,9.74579589890522,0.936190917158298,0.597412650320817,0.838266863706435,1,"group_idcSLE-group_idcHD"
"NR4A1","T cell-CD8-Naive",0.397228469270838,10.2201871289674,0.558740301292534,0.456495131211112,0.771451491495839,1,"group_idcSLE-group_idcHD"
"SPTLC2","T cell-CD8-Naive",1.34013171432671,9.91490307280901,4.52932865898893,0.0491841867478159,0.430521153201439,1,"group_idcSLE-group_idcHD"
"OAZ1","T cell-CD8-Naive",-0.490224634421305,12.6732091798631,4.98782534654419,0.0277196046819424,0.33871143375962,1,"group_idcSLE-group_idcHD"
"ZFAND5","T cell-CD8-Naive",0.195501239233596,10.6488212416492,0.262522641938422,0.609504617584048,0.843563895681625,1,"group_idcSLE-group_idcHD"
"TSHZ2","T cell-CD8-Naive",-0.0810360577147732,9.76123337168815,0.0177275188118308,0.959480854326905,0.981601454704707,1,"group_idcSLE-group_idcHD"
"PNOC","T cell-CD8-Naive",0.348198972347798,9.72801924146453,3.10279000922264,0.38016809497481,0.716876555886518,1,"group_idcSLE-group_idcHD"
"MARCH1","T cell-CD8-Naive",-0.693375893154594,9.73139610436756,7.25939108331424,0.130939215667733,0.563435509006328,1,"group_idcSLE-group_idcHD"
"TRIB1","T cell-CD8-Naive",0.655628735785065,9.75098514962987,4.56387997379904,0.21457026604301,0.646590636059546,1,"group_idcSLE-group_idcHD"
"CXCR3","T cell-CD8-Naive",0.0642492951937534,9.82184429493874,0.0324667169178575,0.857366128138651,0.961813972252844,1,"group_idcSLE-group_idcHD"
"C19orf59","T cell-CD8-Naive",-0.341330227174861,9.74724778275327,0.952511467095527,0.597412694472173,0.838266863706435,1,"group_idcSLE-group_idcHD"
"IFI35","T cell-CD8-Naive",0.742730197919756,10.1859671597762,1.79405663955219,0.183421859143645,0.646590636059546,1,"group_idcSLE-group_idcHD"
"TESC","T cell-CD8-Naive",-1.12379910777656,9.77588338011836,7.90548260571436,0.0775502162002977,0.502256768804107,1,"group_idcSLE-group_idcHD"
"C10orf54","T cell-CD8-Naive",-0.408950995387958,11.144002700547,1.40586519954577,0.238510203048359,0.680089333993312,1,"group_idcSLE-group_idcHD"
"HSBP1","T cell-CD8-Naive",-0.207180204528641,10.078761810551,0.135261933961058,0.773125948158309,0.915031525337427,1,"group_idcSLE-group_idcHD"
"LINC00152","T cell-CD8-Naive",-0.350288716108704,9.74810780756339,0.954222711748347,0.59741272258515,0.838266863706435,1,"group_idcSLE-group_idcHD"
"FAM110A","T cell-CD8-Naive",0.218401170569634,9.83076878299903,0.220962768433599,0.666020008636307,0.878948397693943,1,"group_idcSLE-group_idcHD"
"SMIM14","T cell-CD8-Naive",-0.657018735079229,10.030352909537,1.49533713996103,0.22421971937046,0.660564318477289,1,"group_idcSLE-group_idcHD"
"IFITM1","T cell-CD8-Naive",0.00635671659144078,12.1792514029044,0.000532756554124602,0.981630527267396,0.992817199942807,1,"group_idcSLE-group_idcHD"
"YBX3","T cell-CD8-Naive",-0.11277694509863,10.7662941619386,0.0819336108756614,0.77527690050592,0.915884524724132,1,"group_idcSLE-group_idcHD"
"CD33","T cell-CD8-Naive",0.639050582312541,9.74790235356172,4.67788387634953,0.21457027103248,0.646590636059546,1,"group_idcSLE-group_idcHD"
"EPSTI1","T cell-CD8-Naive",0.906953888060629,11.206956408795,4.7542004371535,0.0315354719450377,0.33871143375962,1,"group_idcSLE-group_idcHD"
"CD93","T cell-CD8-Naive",-0.675507270020538,9.7291166443879,7.53835022586124,0.130939199147975,0.563435509006328,1,"group_idcSLE-group_idcHD"
"GPR18","T cell-CD8-Naive",-0.165154168350235,10.0853936729832,0.0906392370238472,0.763981454285729,0.915031525337427,1,"group_idcSLE-group_idcHD"
"LILRA2","T cell-CD8-Naive",0.338336450594537,9.72605902545058,3.19749040811498,0.380168081397901,0.716876555886518,1,"group_idcSLE-group_idcHD"
"PID1","T cell-CD8-Naive",0.667349260077959,9.75502294374008,4.29564558364981,0.214570290407491,0.646590636059546,1,"group_idcSLE-group_idcHD"
"RPS12","T cell-CD8-Naive",-0.389173986576391,17.0349638556138,2.41290002967442,0.123449430068402,0.563435509006328,1,"group_idcSLE-group_idcHD"
"AMICA1","T cell-CD8-Naive",-0.944646120948678,10.7499235249857,6.42204808382536,0.0127982019967911,0.254502521039699,1,"group_idcSLE-group_idcHD"
"GADD45G","T cell-CD8-Naive",-0.355907509496353,9.82381509143358,0.558984331884374,0.546313967039473,0.835639145021729,1,"group_idcSLE-group_idcHD"
"BHLHE40","T cell-CD8-Naive",0.526627541919006,9.80939764166593,1.16079218577035,0.394373043141202,0.716876555886518,1,"group_idcSLE-group_idcHD"
"SLC25A37","T cell-CD8-Naive",-0.511672643486055,10.0687848795089,0.827517064381772,0.365144894966401,0.716876555886518,1,"group_idcSLE-group_idcHD"
"TBXAS1","T cell-CD8-Naive",-0.813274937061277,9.76497465290827,4.38179149785521,0.218565848808861,0.646590636059546,1,"group_idcSLE-group_idcHD"
"MXD1","T cell-CD8-Naive",0.902677078272192,9.8482715620315,2.59640328855627,0.199756912468191,0.646590636059546,1,"group_idcSLE-group_idcHD"
"SLC43A2","T cell-CD8-Naive",0.202395377936198,9.77774538733868,0.225783991769134,0.760214525534619,0.914834507669386,1,"group_idcSLE-group_idcHD"
"MAFF","T cell-CD8-Naive",-0.0409851506352125,9.76207871494892,0.00872068353013141,0.959480764566831,0.981601454704707,1,"group_idcSLE-group_idcHD"
"CD300A","T cell-CD8-Naive",1.27534713088669,9.8015657912397,7.72065678026919,0.0497221613556591,0.430521153201439,1,"group_idcSLE-group_idcHD"
"DUSP1","T cell-CD8-Naive",-0.227997601972682,13.2376194277128,0.92646202502873,0.338069678064063,0.716876555886518,1,"group_idcSLE-group_idcHD"
"PIM3","T cell-CD8-Naive",0.240600313096502,10.2842742428575,0.234169173423649,0.629491142122476,0.864484934056012,1,"group_idcSLE-group_idcHD"
"TTC38","T cell-CD8-Naive",0.625502694404878,9.74291373303072,5.08357577399592,0.214570242253121,0.646590636059546,1,"group_idcSLE-group_idcHD"
"GSTO1","T cell-CD8-Naive",-0.3120568164134,10.5180797969801,0.552102217978482,0.459174989330792,0.771679466521124,1,"group_idcSLE-group_idcHD"
"SUB1","T cell-CD8-Naive",-0.211111361630863,11.7983060242929,0.595357152221558,0.442146252418856,0.771451491495839,1,"group_idcSLE-group_idcHD"
"ANPEP","T cell-CD8-Naive",0.661345092491093,9.75292553771249,4.43315565209595,0.214570277009121,0.646590636059546,1,"group_idcSLE-group_idcHD"
"HCAR2","T cell-CD8-Naive",0.656425759375346,9.75155434554458,4.50601784823167,0.21457027394858,0.646590636059546,1,"group_idcSLE-group_idcHD"
"STAT1","T cell-CD8-Naive",-0.0822051660118532,10.6746631432198,0.0383420638151111,0.845149040249335,0.959030290582446,1,"group_idcSLE-group_idcHD"
"RALGPS2","T cell-CD8-Naive",-0.88499641577006,9.81731786457469,3.43989171888881,0.170887118738974,0.646590636059546,1,"group_idcSLE-group_idcHD"
"KLF10","T cell-CD8-Naive",0.27743113742765,10.0525580024077,0.230589882857456,0.632468824146651,0.865227100470371,1,"group_idcSLE-group_idcHD"
"USP10","T cell-CD8-Naive",-0.343216641550625,10.1960649596504,0.435358289298051,0.510864628155789,0.810739162375059,1,"group_idcSLE-group_idcHD"
"CMPK2","T cell-CD8-Naive",1.51961459515217,9.81684233256974,10.0745460637253,0.020239399376795,0.319332776775836,1,"group_idcSLE-group_idcHD"
"RAC1","T cell-CD8-Naive",-0.255463435072,10.8594540084924,0.462578918230786,0.49796834200542,0.794511287244602,1,"group_idcSLE-group_idcHD"
"TSPYL2","T cell-CD8-Naive",-1.11393452755225,10.8326900441902,8.26760867160668,0.00491732649382692,0.158695536846232,1,"group_idcSLE-group_idcHD"
"GLIPR1","T cell-CD8-Naive",-0.0285515224749262,10.0151708201829,0.00115908090092906,0.97290785513082,0.98794473184301,1,"group_idcSLE-group_idcHD"
"SAMSN1","T cell-CD8-Naive",-0.641693033092936,10.1632281261385,1.72254851858475,0.192323115951361,0.646590636059546,1,"group_idcSLE-group_idcHD"
"RRBP1","T cell-CD8-Naive",0.87294062887111,9.83603184075431,2.78641922836407,0.199756904478618,0.646590636059546,1,"group_idcSLE-group_idcHD"
"TALDO1","T cell-CD8-Naive",-0.411777769559241,10.5560285946324,0.965840400483642,0.328054749597844,0.716876555886518,1,"group_idcSLE-group_idcHD"
"H1FX","T cell-CD8-Naive",0.277434516502898,10.5409178008762,0.288437926799192,0.592397744894606,0.838266863706435,1,"group_idcSLE-group_idcHD"
"ACSL1","T cell-CD8-Naive",-0.0511138565862646,9.76793434700418,0.00970181354870153,0.959480811003429,0.981601454704707,1,"group_idcSLE-group_idcHD"
"LTA4H","T cell-CD8-Naive",-0.36644429926483,10.4282529877039,0.731305416511975,0.39447290108047,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CXCR4","T cell-CD8-Naive",-0.32627123064386,13.722945142596,1.6045175394671,0.208160945100882,0.646590636059546,1,"group_idcSLE-group_idcHD"
"NFKBID","T cell-CD8-Naive",0.125038058581226,10.0146413211553,0.0448594140066644,0.850037047220533,0.959030290582446,1,"group_idcSLE-group_idcHD"
"SERPINB1","T cell-CD8-Naive",0.300307236544795,10.6739639427277,0.485561155332782,0.487505680135722,0.78132964536425,1,"group_idcSLE-group_idcHD"
"ICOS","T cell-CD8-Naive",-0.472976090542521,10.1430424857435,0.916404543721361,0.340693631249318,0.716876555886518,1,"group_idcSLE-group_idcHD"
"TPM4","T cell-CD8-Naive",0.35926715121036,10.0768473685857,0.352325791723239,0.554118937243632,0.838266863706435,1,"group_idcSLE-group_idcHD"
"IRAK3","T cell-CD8-Naive",-0.670930711694751,9.728597424443,7.59965908148053,0.130939196322631,0.563435509006328,1,"group_idcSLE-group_idcHD"
"RAB11FIP1","T cell-CD8-Naive",-0.548276306915126,9.89055577757528,1.06756556926761,0.351098820204311,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CISH","T cell-CD8-Naive",-0.284356241258789,10.299568553222,0.297577493493574,0.586601004868369,0.838266863706435,1,"group_idcSLE-group_idcHD"
"NCOA4","T cell-CD8-Naive",-0.0527027487559457,10.4161799687194,0.0175280169883933,0.894935018034323,0.981180099258699,1,"group_idcSLE-group_idcHD"
"SOCS3","T cell-CD8-Naive",-0.164467595840151,11.1545739645125,0.192821398385729,0.661511347118189,0.878948397693943,1,"group_idcSLE-group_idcHD"
"EPHB6","T cell-CD8-Naive",0.470922864759083,9.85643865067968,0.709939498148498,0.517383903820319,0.816316826027614,1,"group_idcSLE-group_idcHD"
"INSIG1","T cell-CD8-Naive",0.301183871554781,10.080017339722,0.255802770516231,0.614114276215147,0.848290148079289,1,"group_idcSLE-group_idcHD"
"CHST2","T cell-CD8-Naive",-1.06987509562506,9.90154405677775,3.99336881792529,0.0606481227735968,0.453264943712885,1,"group_idcSLE-group_idcHD"
"PRDM1","T cell-CD8-Naive",0.194717220994481,9.77577238918793,0.223231533243087,0.76021451947466,0.914834507669386,1,"group_idcSLE-group_idcHD"
"POU2F2","T cell-CD8-Naive",-0.473534950989247,10.1320379117718,0.814216991838856,0.369011099344825,0.716876555886518,1,"group_idcSLE-group_idcHD"
"ETS2","T cell-CD8-Naive",-0.297132644025524,9.80122445254372,0.326067999954777,0.705263431055265,0.894173278659354,1,"group_idcSLE-group_idcHD"
"CCR1","T cell-CD8-Naive",0.338336450594537,9.72605902545058,3.19749040811498,0.380168081397901,0.716876555886518,1,"group_idcSLE-group_idcHD"
"ICAM1","T cell-CD8-Naive",0.642575389524018,9.74746538704759,4.77602984602778,0.214570255572085,0.646590636059546,1,"group_idcSLE-group_idcHD"
"CARD16","T cell-CD8-Naive",-0.529142737043462,10.5409529011784,1.59439245435621,0.20959066763455,0.646590636059546,1,"group_idcSLE-group_idcHD"
"PGD","T cell-CD8-Naive",1.54475317148854,9.93314907186194,6.36283906656982,0.0240847359753734,0.338321803719727,1,"group_idcSLE-group_idcHD"
"SH2D1B","T cell-CD8-Naive",0.348198972347798,9.72801924146453,3.10279000922264,0.38016809497481,0.716876555886518,1,"group_idcSLE-group_idcHD"
"SDF2L1","T cell-CD8-Naive",-0.792203660958414,10.25011032463,2.73437346384552,0.101297267378319,0.563435509006328,1,"group_idcSLE-group_idcHD"
"PRAM1","T cell-CD8-Naive",0.363884101654214,9.73220811158892,2.89358094411098,0.380168147412559,0.716876555886518,1,"group_idcSLE-group_idcHD"
"TXNDC11","T cell-CD8-Naive",0.440564563354705,10.0225860373657,0.5622847734883,0.455074351131341,0.771451491495839,1,"group_idcSLE-group_idcHD"
"IRS2","T cell-CD8-Naive",0.260353143358798,10.0471327505181,0.218773836470077,0.640977716697443,0.870160953834004,1,"group_idcSLE-group_idcHD"
"APP","T cell-CD8-Naive",-0.50834895087504,9.96279440585689,0.862574003225266,0.35522109110546,0.716876555886518,1,"group_idcSLE-group_idcHD"
"RASGEF1B","T cell-CD8-Naive",0.420206061006816,10.0267512268301,0.508350409313735,0.477488540668007,0.777498490857602,1,"group_idcSLE-group_idcHD"
"SNX10","T cell-CD8-Naive",0.0189483315902785,9.95625474767668,0.00156995296226753,0.968471754195792,0.98653507242326,1,"group_idcSLE-group_idcHD"
"SEMA4A","T cell-CD8-Naive",-0.284873936684982,9.74854105616713,0.830110061989957,0.597412505649928,0.838266863706435,1,"group_idcSLE-group_idcHD"
"GABARAP","T cell-CD8-Naive",-1.57387638697663,10.1062180706974,9.62961984631615,0.00247999822672442,0.135446056998026,1,"group_idcSLE-group_idcHD"
"THEMIS2","T cell-CD8-Naive",0.239265514912221,9.8799654127439,0.193432521931249,0.735229619751678,0.914834507669386,1,"group_idcSLE-group_idcHD"
"IFI44","T cell-CD8-Naive",1.51741333223743,10.1396164660547,5.9212877323202,0.0167059166888188,0.296136077204327,1,"group_idcSLE-group_idcHD"
"B4GALT1","T cell-CD8-Naive",-0.35479048523038,10.2215217549159,0.526261838162849,0.469850684264711,0.777498490857602,1,"group_idcSLE-group_idcHD"
"TRAT1","T cell-CD8-Naive",0.128094237978851,10.6960041874179,0.101423829633612,0.750781491584186,0.914834507669386,1,"group_idcSLE-group_idcHD"
"OAS3","T cell-CD8-Naive",1.18367712434958,9.88281043061971,3.91950295221866,0.0996499588422521,0.563435509006328,1,"group_idcSLE-group_idcHD"
"AHNAK","T cell-CD8-Naive",0.290266868674262,10.0441024191844,0.236653111153177,0.627681853644007,0.864484934056012,1,"group_idcSLE-group_idcHD"
"USP18","T cell-CD8-Naive",1.01457193166631,9.93822904529914,2.60383038922458,0.127607835345698,0.563435509006328,1,"group_idcSLE-group_idcHD"
"MT-ND1","T cell-CD8-Naive",-0.711347909991029,14.1116625355104,7.29952353397198,0.00808402378606455,0.21257988474466,1,"group_idcSLE-group_idcHD"
"ZDHHC1","T cell-CD8-Naive",0.655435238542202,9.75092267482547,4.56797983904983,0.214570265753355,0.646590636059546,1,"group_idcSLE-group_idcHD"
"LRRK2","T cell-CD8-Naive",0.355329309838353,9.72972709320026,3.01936345340481,0.380168111105423,0.716876555886518,1,"group_idcSLE-group_idcHD"
"CRIP2","T cell-CD8-Naive",0.304997313909145,9.83322538085864,0.303078069276803,0.666020030111825,0.878948397693943,1,"group_idcSLE-group_idcHD"
"RPS26","T cell-CD8-Naive",-1.05312228772959,14.9123192750961,9.9490810539714,0.00211695032136407,0.135446056998026,1,"group_idcSLE-group_idcHD"
"GADD45A","T cell-CD8-Naive",-0.689290698247019,10.4559260689455,2.1840246779555,0.142543347578246,0.591846647839502,1,"group_idcSLE-group_idcHD"
"CHI3L2","T cell-CD8-Naive",-0.436088967886894,10.1356556141915,0.685553248283701,0.409622080939893,0.738151465653107,1,"group_idcSLE-group_idcHD"
"NELL2","T cell-CD8-Naive",-0.200271241874995,11.4595707891189,0.393072732567558,0.532095254270679,0.832131344784542,1,"group_idcSLE-group_idcHD"
"PSME2","T cell-CD8-Naive",0.112376858979474,11.4978891878426,0.138553744992744,0.710498472144362,0.899204839968801,1,"group_idcSLE-group_idcHD"
